,rank,name,directors,actors,type,showdate,runtime,showplace,language,score,vote,longcomment,shortcomment,seen,tosee,fivestars,fourstars,threestars,twostars,onestar
8506,230,聚焦,汤姆·麦卡锡,马克·鲁弗洛,剧情,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8507,230,聚焦,汤姆·麦卡锡,马克·鲁弗洛,传记,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8508,230,聚焦,汤姆·麦卡锡,斯坦利·图齐,剧情,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8503,230,聚焦,汤姆·麦卡锡,列维·施瑞博尔,传记,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8496,230,聚焦,汤姆·麦卡锡,迈克尔·基顿,剧情,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8499,230,聚焦,汤姆·麦卡锡,布莱恩·达西·詹姆斯,传记,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8494,230,聚焦,汤姆·麦卡锡,比利·克鲁德普,剧情,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8495,230,聚焦,汤姆·麦卡锡,比利·克鲁德普,传记,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8483,230,聚焦,汤姆·麦卡锡,保罗·吉尔福伊尔,传记,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8484,230,聚焦,汤姆·麦卡锡,迈克尔·西里尔·克赖顿,剧情,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8485,230,聚焦,汤姆·麦卡锡,迈克尔·西里尔·克赖顿,传记,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8486,230,聚焦,汤姆·麦卡锡,迈克尔·康特里曼,剧情,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8487,230,聚焦,汤姆·麦卡锡,迈克尔·康特里曼,传记,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8482,230,聚焦,汤姆·麦卡锡,保罗·吉尔福伊尔,剧情,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8489,230,聚焦,汤姆·麦卡锡,尼尔·哈夫,传记,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8490,230,聚焦,汤姆·麦卡锡,兰·卡琉,剧情,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8491,230,聚焦,汤姆·麦卡锡,兰·卡琉,传记,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8492,230,聚焦,汤姆·麦卡锡,杰米·谢尔丹,剧情,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8493,230,聚焦,汤姆·麦卡锡,杰米·谢尔丹,传记,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8488,230,聚焦,汤姆·麦卡锡,尼尔·哈夫,剧情,2015,128,美国,英语,8.8,147014.0,39751,865,175785,91088,49.7,41.0,8.6,0.5,0.1
8524,231,血钻,爱德华·兹威克,詹妮弗·康纳利,冒险,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8525,231,血钻,爱德华·兹威克,杰曼·翰苏,剧情,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8526,231,血钻,爱德华·兹威克,杰曼·翰苏,惊悚,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8527,231,血钻,爱德华·兹威克,杰曼·翰苏,冒险,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8528,231,血钻,爱德华·兹威克,莱昂纳多·迪卡普里奥,剧情,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8531,231,血钻,爱德华·兹威克,阿诺德·沃斯洛,剧情,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8530,231,血钻,爱德华·兹威克,莱昂纳多·迪卡普里奥,冒险,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8532,231,血钻,爱德华·兹威克,阿诺德·沃斯洛,惊悚,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8533,231,血钻,爱德华·兹威克,阿诺德·沃斯洛,冒险,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8523,231,血钻,爱德华·兹威克,詹妮弗·康纳利,惊悚,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8529,231,血钻,爱德华·兹威克,莱昂纳多·迪卡普里奥,惊悚,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8522,231,血钻,爱德华·兹威克,詹妮弗·康纳利,剧情,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8521,231,血钻,爱德华·兹威克,大卫·哈雷伍德,冒险,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8520,231,血钻,爱德华·兹威克,大卫·哈雷伍德,惊悚,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8510,231,血钻,爱德华·兹威克,史蒂芬·柯林斯,剧情,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8511,231,血钻,爱德华·兹威克,史蒂芬·柯林斯,惊悚,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8513,231,血钻,爱德华·兹威克,麦克·辛,剧情,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8514,231,血钻,爱德华·兹威克,麦克·辛,惊悚,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8512,231,血钻,爱德华·兹威克,史蒂芬·柯林斯,冒险,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8516,231,血钻,爱德华·兹威克,吉米·米斯特雷,剧情,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8517,231,血钻,爱德华·兹威克,吉米·米斯特雷,惊悚,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8518,231,血钻,爱德华·兹威克,吉米·米斯特雷,冒险,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8519,231,血钻,爱德华·兹威克,大卫·哈雷伍德,剧情,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8515,231,血钻,爱德华·兹威克,麦克·辛,冒险,2006,143,美国,英语,8.5,154343.0,24084,628,234795,49031,40.0,47.9,11.5,0.6,0.1
8555,232,荒野生存,西恩·潘,马西娅·盖伊·哈登,剧情,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8551,232,荒野生存,西恩·潘,吉娜·马隆,冒险,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8552,232,荒野生存,西恩·潘,威廉·赫特,剧情,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8553,232,荒野生存,西恩·潘,威廉·赫特,传记,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8554,232,荒野生存,西恩·潘,威廉·赫特,冒险,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8556,232,荒野生存,西恩·潘,马西娅·盖伊·哈登,传记,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8562,232,荒野生存,西恩·潘,布莱恩·H.德里克,传记,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8558,232,荒野生存,西恩·潘,埃米尔·赫斯基,剧情,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8560,232,荒野生存,西恩·潘,埃米尔·赫斯基,冒险,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8561,232,荒野生存,西恩·潘,布莱恩·H.德里克,剧情,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8550,232,荒野生存,西恩·潘,吉娜·马隆,传记,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8563,232,荒野生存,西恩·潘,布莱恩·H.德里克,冒险,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8557,232,荒野生存,西恩·潘,马西娅·盖伊·哈登,冒险,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8549,232,荒野生存,西恩·潘,吉娜·马隆,剧情,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8559,232,荒野生存,西恩·潘,埃米尔·赫斯基,传记,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8547,232,荒野生存,西恩·潘,文斯·沃恩,传记,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8548,232,荒野生存,西恩·潘,文斯·沃恩,冒险,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8535,232,荒野生存,西恩·潘,克里斯汀·斯图尔特,传记,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8536,232,荒野生存,西恩·潘,克里斯汀·斯图尔特,冒险,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8537,232,荒野生存,西恩·潘,扎克·加利凡纳基斯,剧情,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8538,232,荒野生存,西恩·潘,扎克·加利凡纳基斯,传记,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8539,232,荒野生存,西恩·潘,扎克·加利凡纳基斯,冒险,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8534,232,荒野生存,西恩·潘,克里斯汀·斯图尔特,剧情,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8541,232,荒野生存,西恩·潘,哈尔·霍尔布鲁克,传记,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8542,232,荒野生存,西恩·潘,哈尔·霍尔布鲁克,冒险,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8543,232,荒野生存,西恩·潘,凯瑟琳·基纳,剧情,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8544,232,荒野生存,西恩·潘,凯瑟琳·基纳,传记,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8545,232,荒野生存,西恩·潘,凯瑟琳·基纳,冒险,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8546,232,荒野生存,西恩·潘,文斯·沃恩,剧情,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8540,232,荒野生存,西恩·潘,哈尔·霍尔布鲁克,剧情,2007,148,美国,英语,8.6,142112.0,34747,2126,192904,119291,48.2,36.3,12.9,1.9,0.7
8581,233,国王的演讲,汤姆·霍珀,盖·皮尔斯,历史,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8582,233,国王的演讲,汤姆·霍珀,海伦娜·伯翰·卡特,剧情,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8583,233,国王的演讲,汤姆·霍珀,海伦娜·伯翰·卡特,传记,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8584,233,国王的演讲,汤姆·霍珀,海伦娜·伯翰·卡特,历史,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8586,233,国王的演讲,汤姆·霍珀,杰弗里·拉什,传记,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8589,233,国王的演讲,汤姆·霍珀,科林·费尔斯,传记,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8588,233,国王的演讲,汤姆·霍珀,科林·费尔斯,剧情,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8590,233,国王的演讲,汤姆·霍珀,科林·费尔斯,历史,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8591,233,国王的演讲,汤姆·霍珀,迈克尔·刚本,剧情,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8592,233,国王的演讲,汤姆·霍珀,迈克尔·刚本,传记,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8580,233,国王的演讲,汤姆·霍珀,盖·皮尔斯,传记,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8593,233,国王的演讲,汤姆·霍珀,迈克尔·刚本,历史,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8587,233,国王的演讲,汤姆·霍珀,杰弗里·拉什,历史,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8579,233,国王的演讲,汤姆·霍珀,盖·皮尔斯,剧情,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8585,233,国王的演讲,汤姆·霍珀,杰弗里·拉什,剧情,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8577,233,国王的演讲,汤姆·霍珀,蒂莫西·斯波,传记,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8578,233,国王的演讲,汤姆·霍珀,蒂莫西·斯波,历史,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8565,233,国王的演讲,汤姆·霍珀,克莱尔·布鲁姆,传记,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8566,233,国王的演讲,汤姆·霍珀,克莱尔·布鲁姆,历史,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8567,233,国王的演讲,汤姆·霍珀,安东尼·安德鲁斯,剧情,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8568,233,国王的演讲,汤姆·霍珀,安东尼·安德鲁斯,传记,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8569,233,国王的演讲,汤姆·霍珀,安东尼·安德鲁斯,历史,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8564,233,国王的演讲,汤姆·霍珀,克莱尔·布鲁姆,剧情,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8571,233,国王的演讲,汤姆·霍珀,德里克·雅各比,传记,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8572,233,国王的演讲,汤姆·霍珀,德里克·雅各比,历史,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8573,233,国王的演讲,汤姆·霍珀,詹妮弗·艾莉,剧情,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8574,233,国王的演讲,汤姆·霍珀,詹妮弗·艾莉,传记,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8575,233,国王的演讲,汤姆·霍珀,詹妮弗·艾莉,历史,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8570,233,国王的演讲,汤姆·霍珀,德里克·雅各比,剧情,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8576,233,国王的演讲,汤姆·霍珀,蒂莫西·斯波,剧情,2012,118,英国,英语,8.3,380091.0,74237,1234,517124,103606,33.2,51.1,14.8,0.8,0.2
8637,234,非常嫌疑犯,布莱恩·辛格,凯文·波拉克,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8636,234,非常嫌疑犯,布莱恩·辛格,凯文·波拉克,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8635,234,非常嫌疑犯,布莱恩·辛格,凯文·波拉克,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8634,234,非常嫌疑犯,布莱恩·辛格,凯文·波拉克,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8633,234,非常嫌疑犯,布莱恩·辛格,凯文·史派西,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8630,234,非常嫌疑犯,布莱恩·辛格,凯文·史派西,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8631,234,非常嫌疑犯,布莱恩·辛格,凯文·史派西,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8629,234,非常嫌疑犯,布莱恩·辛格,查兹·帕尔明特瑞,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8628,234,非常嫌疑犯,布莱恩·辛格,查兹·帕尔明特瑞,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8627,234,非常嫌疑犯,布莱恩·辛格,查兹·帕尔明特瑞,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8638,234,非常嫌疑犯,布莱恩·辛格,本尼西奥·德尔·托罗,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8632,234,非常嫌疑犯,布莱恩·辛格,凯文·史派西,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8639,234,非常嫌疑犯,布莱恩·辛格,本尼西奥·德尔·托罗,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8647,234,非常嫌疑犯,布莱恩·辛格,加布里埃尔·伯恩,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8641,234,非常嫌疑犯,布莱恩·辛格,本尼西奥·德尔·托罗,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8642,234,非常嫌疑犯,布莱恩·辛格,皮特·波斯尔思韦特,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8643,234,非常嫌疑犯,布莱恩·辛格,皮特·波斯尔思韦特,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8644,234,非常嫌疑犯,布莱恩·辛格,皮特·波斯尔思韦特,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8645,234,非常嫌疑犯,布莱恩·辛格,皮特·波斯尔思韦特,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8646,234,非常嫌疑犯,布莱恩·辛格,加布里埃尔·伯恩,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8648,234,非常嫌疑犯,布莱恩·辛格,加布里埃尔·伯恩,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8649,234,非常嫌疑犯,布莱恩·辛格,加布里埃尔·伯恩,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8650,234,非常嫌疑犯,布莱恩·辛格,史蒂芬·鲍德温,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8651,234,非常嫌疑犯,布莱恩·辛格,史蒂芬·鲍德温,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8652,234,非常嫌疑犯,布莱恩·辛格,史蒂芬·鲍德温,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8653,234,非常嫌疑犯,布莱恩·辛格,史蒂芬·鲍德温,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8626,234,非常嫌疑犯,布莱恩·辛格,查兹·帕尔明特瑞,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8640,234,非常嫌疑犯,布莱恩·辛格,本尼西奥·德尔·托罗,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8624,234,非常嫌疑犯,布莱恩·辛格,菲力浦·西蒙,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8625,234,非常嫌疑犯,布莱恩·辛格,菲力浦·西蒙,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8622,234,非常嫌疑犯,布莱恩·辛格,菲力浦·西蒙,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8623,234,非常嫌疑犯,布莱恩·辛格,菲力浦·西蒙,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8594,234,非常嫌疑犯,布莱恩·辛格,吉安卡罗·埃斯波西托,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8595,234,非常嫌疑犯,布莱恩·辛格,吉安卡罗·埃斯波西托,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8596,234,非常嫌疑犯,布莱恩·辛格,吉安卡罗·埃斯波西托,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8598,234,非常嫌疑犯,布莱恩·辛格,克里斯汀·艾斯布鲁克,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8599,234,非常嫌疑犯,布莱恩·辛格,克里斯汀·艾斯布鲁克,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8600,234,非常嫌疑犯,布莱恩·辛格,克里斯汀·艾斯布鲁克,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8601,234,非常嫌疑犯,布莱恩·辛格,克里斯汀·艾斯布鲁克,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8602,234,非常嫌疑犯,布莱恩·辛格,杰克·希勒,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8603,234,非常嫌疑犯,布莱恩·辛格,杰克·希勒,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8604,234,非常嫌疑犯,布莱恩·辛格,杰克·希勒,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8605,234,非常嫌疑犯,布莱恩·辛格,杰克·希勒,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8606,234,非常嫌疑犯,布莱恩·辛格,卡尔·布瑞斯勒,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8607,234,非常嫌疑犯,布莱恩·辛格,卡尔·布瑞斯勒,悬疑,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8597,234,非常嫌疑犯,布莱恩·辛格,吉安卡罗·埃斯波西托,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8609,234,非常嫌疑犯,布莱恩·辛格,卡尔·布瑞斯勒,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8608,234,非常嫌疑犯,布莱恩·辛格,卡尔·布瑞斯勒,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8621,234,非常嫌疑犯,布莱恩·辛格,苏茜·爱米斯,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8620,234,非常嫌疑犯,布莱恩·辛格,苏茜·爱米斯,惊悚,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8618,234,非常嫌疑犯,布莱恩·辛格,苏茜·爱米斯,剧情,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
8617,234,非常嫌疑犯,布莱恩·辛格,丹·哈达亚,犯罪,1995,106,德国,英语,8.6,134317.0,27189,334,163489,85224,44.0,43.2,11.7,0.9,0.2
