rank,name,directors,actors,type,showdate,runtime,showplace,language,score,vote,shortcomment,longcomment,seen,tosee,fivestars,fourstars,threestars,twostars,onestar,oscar
24,乱世佳人,维克多·弗莱明,伊莎贝尔·朱尔,爱情,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,沃德·邦德,战争,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,伊莎贝尔·朱尔,历史,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,伊莎贝尔·朱尔,战争,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,艾瑞克·林登,剧情,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,艾瑞克·林登,历史,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,艾瑞克·林登,战争,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,艾瑞克·林登,爱情,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,J·M·克里根,爱情,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,J·M·克里根,历史,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,J·M·克里根,战争,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,沃德·邦德,剧情,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,沃德·邦德,爱情,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
24,乱世佳人,维克多·弗莱明,J·M·克里根,剧情,1939,238,美国,英语,9.2,329120,65066,1449,432120,121644,67.7 ,26.7 ,5.2 ,0.3 ,0.1 ,1
25,怦然心动,罗伯·莱纳,佩内洛普·安·米勒,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,瑞贝卡·德·莫妮,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,佩内洛普·安·米勒,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,约翰·马奥尼,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,约翰·马奥尼,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,约翰·马奥尼,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,瑞贝卡·德·莫妮,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,瑞贝卡·德·莫妮,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,卡兰·麦克奥利菲,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,伊瑟尔·布罗萨德,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,卡兰·麦克奥利菲,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,玛德琳·卡罗尔,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,玛德琳·卡罗尔,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,玛德琳·卡罗尔,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,伊瑟尔·布罗萨德,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,伊瑟尔·布罗萨德,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,佩内洛普·安·米勒,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,科迪·霍恩,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,卡兰·麦克奥利菲,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,安东尼·爱德华兹,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,阿什莉·泰勒,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,安东尼·爱德华兹,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,科迪·霍恩,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,艾丹·奎因,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,艾丹·奎因,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,艾丹·奎因,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,阿什莉·泰勒,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,阿什莉·泰勒,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,吉莉安·普法夫,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,吉莉安·普法夫,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,安东尼·爱德华兹,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,吉莉安·普法夫,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,瑞安·克茨纳,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,瑞安·克茨纳,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,摩根·莉莉,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,摩根·莉莉,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,摩根·莉莉,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,凯文·韦斯曼,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,凯文·韦斯曼,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,凯文·韦斯曼,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,瑞安·克茨纳,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,科迪·霍恩,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,肖恩·哈珀,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,迈克尔·博尔顿,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,索菲亚·撒高,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,索菲亚·撒高,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,索菲亚·撒高,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,凯莉·唐纳利,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,凯莉·唐纳利,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,凯莉·唐纳利,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,阿罗拉·凯瑟琳·史密斯,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,阿罗拉·凯瑟琳·史密斯,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,博·勒纳,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,马修·戈尔德,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,马修·戈尔德,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,帕特丽夏·伦茨,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,帕特丽夏·伦茨,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,帕特丽夏·伦茨,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,斯戴芬妮·斯考特,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,斯戴芬妮·斯考特,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,斯戴芬妮·斯考特,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,迈克尔·博尔顿,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,马修·戈尔德,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,博·勒纳,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,阿罗拉·凯瑟琳·史密斯,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,迈克尔·博萨,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,博·勒纳,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,米歇尔·梅斯默,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,米歇尔·梅斯默,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,米歇尔·梅斯默,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,肖恩·哈珀,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,肖恩·哈珀,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,艾莉·布莱恩特,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,艾莉·布莱恩特,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,艾莉·布莱恩特,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,泰勒·格鲁秀斯,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,泰勒·格鲁秀斯,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,泰勒·格鲁秀斯,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,杰奎琳·埃沃拉,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,杰奎琳·埃沃拉,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,杰奎琳·埃沃拉,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,迈克尔·博萨,爱情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,迈克尔·博萨,喜剧,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
25,怦然心动,罗伯·莱纳,迈克尔·博尔顿,剧情,2010,90,美国,英语,9,737942,196056,4586,954939,160479,57.7 ,33.7 ,7.9 ,0.5 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,邦尼·亨特,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,邦尼·亨特,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,邦尼·亨特,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,珍妮·斯蕾特,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,唐·雷克,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,唐·雷克,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,珍妮·斯蕾特,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,汤米·钟,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,唐·雷克,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,珍妮·斯蕾特,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,金妮弗·古德温,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,伊德里斯·艾尔巴,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,伊德里斯·艾尔巴,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,杰森·贝特曼,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,杰森·贝特曼,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,杰森·贝特曼,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,金妮弗·古德温,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,金妮弗·古德温,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,菲尔·约翰斯顿,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,菲尔·约翰斯顿,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,汤米·钟,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,伊德里斯·艾尔巴,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,汤米·钟,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,J·K·西蒙斯,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,内特·托伦斯,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,菲尔·约翰斯顿,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,约翰·迪·玛吉欧,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,约翰·迪·玛吉欧,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,约翰·迪·玛吉欧,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,J·K·西蒙斯,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,J·K·西蒙斯,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,莫里斯·拉马奇,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,莫里斯·拉马奇,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,莫里斯·拉马奇,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,德拉·萨巴,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,内特·托伦斯,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,德拉·萨巴,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,雷蒙德·S·佩尔西,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,雷蒙德·S·佩尔西,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,雷蒙德·S·佩尔西,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,夏奇拉,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,夏奇拉,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,夏奇拉,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,奥克塔维亚·斯宾瑟,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,奥克塔维亚·斯宾瑟,动画,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,奥克塔维亚·斯宾瑟,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,内特·托伦斯,冒险,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
26,疯狂动物城,拜伦·霍华德,德拉·萨巴,喜剧,2016,109,美国,英语,9.1,697400,179220,3101,765297,40750,63.9 ,30.2 ,5.5 ,0.3 ,0.1 ,0
